date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,year,date,month,hour
2017-01-25 05:00:00,0,89,68,5,10,3,3,270.764,0.0,0.0,92,1,19,3038,2017,25,1,5
2017-01-25 06:00:00,0,265,66,4,12,7,7,270.764,0.0,0.0,92,1,19,5499,2017,25,1,6
2017-01-25 07:00:00,0,118,63,4,20,3,3,270.764,0.0,0.0,92,1,19,5595,2017,25,1,7
2017-01-25 08:00:00,0,65,69,4,25,6,6,270.675,0.0,0.0,92,1,19,5103,2017,25,1,8
2017-01-25 09:00:00,0,230,63,4,350,4,4,270.719,0.0,0.0,88,1,19,4411,2017,25,1,9
2017-01-25 10:00:00,0,247,63,4,354,8,8,272.09,0.0,0.0,90,8,16,3846,2017,25,1,10
2017-01-25 11:00:00,0,199,63,6,30,2,2,272.15,0.0,0.0,90,8,16,4032,2017,25,1,11
2017-01-25 12:00:00,0,135,50,4,21,4,4,271.95,0.0,0.0,90,8,16,4367,2017,25,1,12
2017-01-25 13:00:00,0,137,22,5,181,9,9,271.89,0.0,0.0,90,4,7,4304,2017,25,1,13
2017-01-25 14:00:00,0,52,20,2,60,8,8,271.9,0.0,0.0,90,1,19,4899,2017,25,1,14
2017-01-25 15:00:00,0,211,24,3,10,4,4,271.88,0.0,0.0,90,1,19,5381,2017,25,1,15
2017-01-25 16:00:00,0,154,24,3,10,2,2,271.75,0.0,0.0,90,1,19,6513,2017,25,1,16
2017-01-25 17:00:00,0,191,59,2,340,8,8,271.75,0.0,0.0,90,1,19,6021,2017,25,1,17
2017-01-25 18:00:00,0,154,44,1,348,8,8,271.68,0.0,0.0,90,1,19,4289,2017,25,1,18
2017-01-25 19:00:00,0,169,58,1,348,7,7,271.65,0.0,0.0,90,1,19,3004,2017,25,1,19
2017-01-25 20:00:00,0,264,66,0,64,1,1,271.75,0.0,0.0,90,1,19,2649,2017,25,1,20
2017-01-25 21:00:00,0,288,63,0,64,3,3,271.62,0.0,0.0,90,1,19,2409,2017,25,1,21
2017-01-25 22:00:00,0,153,68,2,130,3,3,271.58,0.0,0.0,90,1,19,1783,2017,25,1,22
2017-01-25 23:00:00,0,41,68,3,130,6,6,271.58,0.0,0.0,90,8,16,1051,2017,25,1,23
2017-01-26 00:00:00,0,75,68,2,150,5,5,271.72,0.0,0.0,90,8,16,548,2017,26,1,0
2017-01-26 01:00:00,0,211,68,2,150,9,9,271.51,0.0,0.0,90,8,16,347,2017,26,1,1
2017-01-26 02:00:00,0,199,74,2,160,8,8,271.65,0.0,0.0,90,8,16,266,2017,26,1,2
2017-01-26 03:00:00,0,124,68,2,160,9,9,271.65,0.0,0.0,90,8,16,370,2017,26,1,3
2017-01-26 04:00:00,0,271,74,2,150,4,4,271.51,0.0,0.0,90,1,19,870,2017,26,1,4
2017-01-26 05:00:00,0,298,80,2,160,7,7,271.22,0.0,0.0,90,5,17,2720,2017,26,1,5
2017-01-26 06:00:00,0,14,69,3,170,2,2,271.02,0.0,0.0,90,1,19,5815,2017,26,1,6
2017-01-26 07:00:00,0,37,47,5,190,9,9,270.95,0.0,0.0,90,1,19,6368,2017,26,1,7
2017-01-26 08:00:00,0,247,44,5,180,7,7,270.55,0.0,0.0,90,1,19,5830,2017,26,1,8
2017-01-26 09:00:00,0,68,38,5,160,6,6,270.35,0.0,0.0,75,1,2,5144,2017,26,1,9
2017-01-26 10:00:00,0,59,30,6,160,1,1,270.42,0.0,0.0,90,1,19,4367,2017,26,1,10
2017-01-26 11:00:00,0,251,25,6,190,3,3,270.65,0.0,0.0,90,1,19,4710,2017,26,1,11
2017-01-26 12:00:00,0,129,25,6,190,5,5,270.82,0.0,0.0,90,1,19,4810,2017,26,1,12
2017-01-26 13:00:00,0,47,26,6,185,4,4,271.08,0.0,0.0,90,1,19,4856,2017,26,1,13
2017-01-26 14:00:00,0,240,29,7,180,8,8,271.28,0.0,0.0,90,1,19,5354,2017,26,1,14
2017-01-26 15:00:00,0,220,56,6,184,9,9,271.35,0.0,0.0,90,1,19,5767,2017,26,1,15
2017-01-26 16:00:00,0,292,52,5,160,2,2,271.29,0.0,0.0,90,1,19,6772,2017,26,1,16
2017-01-26 17:00:00,0,174,65,4,150,4,4,270.69,0.0,0.0,90,1,19,6458,2017,26,1,17
2017-01-26 18:00:00,0,272,81,2,140,4,4,270.02,0.0,0.0,90,8,16,4714,2017,26,1,18
2017-01-26 19:00:00,0,218,75,3,140,2,2,269.69,0.0,0.0,90,1,19,3447,2017,26,1,19
2017-01-26 20:00:00,0,166,70,4,140,7,7,269.44,0.0,0.0,90,1,19,2969,2017,26,1,20
2017-01-26 21:00:00,0,112,70,3,160,9,9,268.82,0.0,0.0,90,1,19,3619,2017,26,1,21
2017-01-26 22:00:00,0,153,70,3,160,7,7,268.62,0.0,0.0,90,1,19,3522,2017,26,1,22
2017-01-26 23:00:00,0,106,70,4,170,5,5,268.35,0.0,0.0,90,1,19,1281,2017,26,1,23
2017-01-27 00:00:00,0,276,80,3,176,5,5,268.08,0.0,0.0,90,1,19,664,2017,27,1,0
2017-01-27 01:00:00,0,246,75,3,170,3,3,267.82,0.0,0.0,90,1,19,409,2017,27,1,1
2017-01-27 02:00:00,0,101,75,2,160,1,1,267.61,0.0,0.0,90,1,19,312,2017,27,1,2
2017-01-27 03:00:00,0,157,75,2,160,7,7,267.61,0.0,0.0,90,1,19,390,2017,27,1,3
2017-01-27 04:00:00,0,38,75,2,154,7,7,267.61,0.0,0.0,90,1,19,827,2017,27,1,4
2017-01-27 05:00:00,0,25,75,2,150,3,3,267.35,0.0,0.0,90,1,19,2602,2017,27,1,5
2017-01-27 06:00:00,0,215,87,2,146,8,8,267.22,0.0,0.0,40,1,24,5160,2017,27,1,6
2017-01-27 07:00:00,0,225,93,1,340,6,6,266.22,0.0,0.0,75,1,2,6266,2017,27,1,7
2017-01-27 08:00:00,0,27,93,2,10,7,7,265.72,0.0,0.0,90,1,19,5802,2017,27,1,8
2017-01-27 09:00:00,0,186,93,2,11,8,8,265.65,0.0,0.0,75,1,2,4946,2017,27,1,9
2017-01-27 10:00:00,0,148,93,2,360,5,5,265.72,0.0,0.0,75,1,2,4667,2017,27,1,10
2017-01-27 11:00:00,0,218,91,2,302,2,2,267.38,0.0,0.0,1,0,27,5109,2017,27,1,11
2017-01-27 12:00:00,0,28,86,3,20,8,8,268.41,0.0,0.0,40,1,24,5325,2017,27,1,12
2017-01-27 13:00:00,0,79,89,3,15,6,6,269.84,0.0,0.0,40,1,24,5144,2017,27,1,13
2017-01-27 14:00:00,0,125,93,4,10,8,8,270.87,0.0,0.0,75,1,2,5366,2017,27,1,14
2017-01-27 15:00:00,0,19,96,3,93,8,8,271.72,0.0,0.0,1,0,27,5909,2017,27,1,15
2017-01-27 16:00:00,0,266,87,3,300,6,6,272.64,0.0,0.0,1,0,27,6261,2017,27,1,16
2017-01-27 17:00:00,0,266,87,3,217,4,4,272.65,0.0,0.0,1,0,27,6054,2017,27,1,17
2017-01-27 18:00:00,0,56,87,3,130,3,3,271.94,0.0,0.0,1,0,27,4713,2017,27,1,18
2017-01-27 19:00:00,0,239,93,2,85,8,8,271.07,0.0,0.0,5,0,27,3729,2017,27,1,19
2017-01-27 20:00:00,0,164,100,2,40,2,2,270.68,0.0,0.0,1,0,27,3169,2017,27,1,20
2017-01-27 21:00:00,0,162,100,2,30,8,8,270.44,0.0,0.0,5,0,27,3952,2017,27,1,21
2017-01-27 22:00:00,0,227,100,2,10,1,1,270.08,0.0,0.0,1,0,27,2914,2017,27,1,22
2017-01-27 23:00:00,0,112,100,2,10,3,3,269.87,0.0,0.0,1,0,27,1835,2017,27,1,23
2017-01-28 00:00:00,0,173,100,2,10,8,8,269.51,0.0,0.0,1,0,27,1094,2017,28,1,0
2017-01-28 01:00:00,0,62,100,2,350,3,3,269.43,0.0,0.0,1,0,27,676,2017,28,1,1
2017-01-28 02:00:00,0,13,100,2,340,9,9,269.22,0.0,0.0,1,0,27,583,2017,28,1,2
2017-01-28 03:00:00,0,58,100,3,340,7,7,268.92,0.0,0.0,1,0,27,394,2017,28,1,3
2017-01-28 04:00:00,0,121,100,3,339,5,5,269.08,0.0,0.0,1,0,27,438,2017,28,1,4
2017-01-28 05:00:00,0,206,100,3,330,5,5,269.36,0.0,0.0,75,1,2,717,2017,28,1,5
2017-01-28 06:00:00,0,179,100,3,310,2,2,269.28,0.0,0.0,90,1,19,1242,2017,28,1,6
2017-01-28 07:00:00,0,127,93,4,320,4,4,269.72,0.0,0.0,90,1,19,2124,2017,28,1,7
2017-01-28 08:00:00,0,84,90,4,322,3,3,269.81,0.0,0.0,90,4,7,2984,2017,28,1,8
2017-01-28 09:00:00,0,214,86,5,330,1,1,269.81,0.0,0.0,90,1,19,3770,2017,28,1,9
2017-01-28 10:00:00,0,93,94,2,330,1,1,270.15,0.0,0.0,90,1,19,4353,2017,28,1,10
2017-01-28 11:00:00,0,43,93,2,330,6,6,270.5,0.0,0.0,90,1,19,4954,2017,28,1,11
2017-01-28 12:00:00,0,23,81,3,330,3,3,270.58,0.0,0.0,90,1,19,5247,2017,28,1,12
2017-01-28 13:00:00,0,212,83,2,334,1,1,270.48,0.0,0.0,90,1,19,4933,2017,28,1,13
2017-01-28 14:00:00,0,266,86,2,340,7,7,270.75,0.0,0.0,90,1,19,4991,2017,28,1,14
2017-01-28 15:00:00,0,247,80,3,332,2,2,270.75,0.0,0.0,90,1,19,4764,2017,28,1,15
2017-01-28 16:00:00,0,273,56,1,60,4,4,270.65,0.0,0.0,90,1,19,4580,2017,28,1,16
2017-01-28 17:00:00,0,137,80,1,316,3,3,270.15,0.0,0.0,90,1,19,4735,2017,28,1,17
2017-01-28 18:00:00,0,232,80,1,316,7,7,269.88,0.0,0.0,90,1,19,4677,2017,28,1,18
2017-01-28 19:00:00,0,76,100,1,316,2,2,269.75,0.0,0.0,90,1,19,3769,2017,28,1,19
2017-01-28 20:00:00,0,159,100,1,315,6,6,269.65,0.0,0.0,90,1,19,3036,2017,28,1,20
2017-01-28 21:00:00,0,143,100,1,231,9,9,269.35,0.0,0.0,90,1,19,3165,2017,28,1,21
2017-01-28 22:00:00,0,222,100,1,231,3,3,269.29,0.0,0.0,90,1,19,3539,2017,28,1,22
2017-01-28 23:00:00,0,46,100,1,201,7,7,269.15,0.0,0.0,90,1,19,1880,2017,28,1,23
2017-01-29 00:00:00,0,130,100,1,201,9,9,269.08,0.0,0.0,90,1,19,1229,2017,29,1,0
2017-01-29 01:00:00,0,235,99,1,201,8,8,269.0,0.0,0.0,90,1,19,795,2017,29,1,1
2017-01-29 02:00:00,0,45,92,1,201,7,7,268.68,0.0,0.0,90,1,19,561,2017,29,1,2
2017-01-29 03:00:00,0,198,73,1,140,3,3,268.81,0.0,0.0,90,1,19,302,2017,29,1,3
2017-01-29 04:00:00,0,256,73,1,190,2,2,268.81,0.0,0.0,90,1,19,294,2017,29,1,4
2017-01-29 05:00:00,0,227,76,1,189,3,3,269.15,0.0,0.0,90,1,19,442,2017,29,1,5
2017-01-29 06:00:00,0,266,83,1,187,8,8,269.22,0.0,0.0,90,1,19,756,2017,29,1,6
2017-01-29 07:00:00,0,185,61,2,200,2,2,269.37,0.0,0.0,90,1,19,1227,2017,29,1,7
2017-01-29 08:00:00,0,220,61,2,200,9,9,269.29,0.0,0.0,90,8,16,1919,2017,29,1,8
2017-01-29 09:00:00,0,227,82,2,200,9,9,269.3,0.0,0.0,90,8,16,2631,2017,29,1,9
2017-01-29 10:00:00,0,86,82,4,180,8,8,268.55,0.0,0.0,90,1,19,3465,2017,29,1,10
2017-01-29 11:00:00,0,12,80,4,180,6,6,268.68,0.0,0.0,40,1,24,3919,2017,29,1,11
2017-01-29 12:00:00,0,35,44,3,190,1,1,269.36,0.0,0.0,1,0,27,4323,2017,29,1,12
2017-01-29 13:00:00,0,12,38,3,194,9,9,270.08,0.0,0.0,1,0,27,4679,2017,29,1,13
2017-01-29 14:00:00,0,293,33,3,200,9,9,270.43,0.0,0.0,40,1,24,4740,2017,29,1,14
2017-01-29 15:00:00,0,248,52,2,193,9,9,270.94,0.0,0.0,1,0,27,4535,2017,29,1,15
2017-01-29 16:00:00,0,253,30,2,200,8,8,271.0,0.0,0.0,40,1,24,4767,2017,29,1,16
2017-01-29 17:00:00,0,39,47,2,188,9,9,270.22,0.0,0.0,40,1,24,4284,2017,29,1,17
2017-01-29 18:00:00,0,14,65,2,177,5,5,268.94,0.0,0.0,40,1,24,3719,2017,29,1,18
2017-01-29 19:00:00,0,118,70,1,150,8,8,267.42,0.0,0.0,20,1,4,2906,2017,29,1,19
2017-01-29 20:00:00,0,266,70,1,149,8,8,265.95,0.0,0.0,5,0,27,2442,2017,29,1,20
2017-01-29 21:00:00,0,73,75,2,130,4,4,264.3,0.0,0.0,5,0,27,1939,2017,29,1,21
2017-01-29 22:00:00,0,228,75,2,120,9,9,263.49,0.0,0.0,1,0,27,1413,2017,29,1,22
2017-01-29 23:00:00,0,151,75,2,120,8,8,262.58,0.0,0.0,1,0,27,904,2017,29,1,23
2017-01-30 00:00:00,0,263,75,3,129,9,9,262.21,0.0,0.0,1,0,27,512,2017,30,1,0
2017-01-30 01:00:00,0,82,75,2,130,1,1,262.41,0.0,0.0,1,0,27,289,2017,30,1,1
2017-01-30 02:00:00,0,190,75,1,130,9,9,262.54,0.0,0.0,1,0,27,227,2017,30,1,2
2017-01-30 03:00:00,0,226,60,1,130,2,2,262.74,0.0,0.0,1,0,27,312,2017,30,1,3
2017-01-30 04:00:00,0,131,88,1,90,6,6,263.93,0.0,0.0,1,0,27,818,2017,30,1,4
2017-01-30 05:00:00,0,233,76,4,150,9,9,265.21,0.0,0.0,75,1,2,2685,2017,30,1,5
2017-01-30 06:00:00,0,249,76,4,150,7,7,266.0,0.0,0.0,90,1,19,5601,2017,30,1,6
2017-01-30 07:00:00,0,253,66,6,170,7,7,266.94,0.0,0.0,90,8,16,5606,2017,30,1,7
2017-01-30 08:00:00,0,59,65,5,170,4,4,267.48,0.0,0.0,90,8,16,3998,2017,30,1,8
2017-01-30 09:00:00,0,23,29,5,180,3,3,268.26,0.0,0.0,90,8,16,4470,2017,30,1,9
2017-01-30 10:00:00,0,249,36,6,175,4,4,269.27,0.0,0.0,90,5,17,3901,2017,30,1,10
2017-01-30 11:00:00,0,195,44,6,144,2,2,270.71,0.0,0.0,90,5,17,3983,2017,30,1,11
2017-01-30 12:00:00,0,257,31,7,150,9,9,271.89,0.0,0.0,90,4,7,4329,2017,30,1,12
2017-01-30 13:00:00,0,51,43,3,140,6,6,273.28,0.0,0.0,90,5,17,4314,2017,30,1,13
2017-01-30 14:00:00,0,28,44,5,150,6,6,274.84,0.0,0.0,1,5,17,4856,2017,30,1,14
2017-01-30 15:00:00,0,43,61,5,169,5,5,275.82,0.0,0.0,90,5,17,5400,2017,30,1,15
2017-01-30 16:00:00,0,183,81,6,190,2,2,276.68,0.0,0.0,75,5,17,6234,2017,30,1,16
2017-01-30 17:00:00,0,225,86,6,175,8,8,276.08,0.0,0.0,90,5,17,5935,2017,30,1,17
2017-01-30 18:00:00,0,194,93,6,160,3,3,274.84,0.0,0.0,90,5,17,4362,2017,30,1,18
2017-01-30 19:00:00,0,209,93,6,163,3,3,274.16,0.0,0.0,90,6,18,2772,2017,30,1,19
2017-01-30 20:00:00,0,142,90,6,144,3,3,273.27,0.0,0.0,40,8,30,2314,2017,30,1,20
2017-01-30 21:00:00,0,26,87,4,140,9,9,272.81,0.0,0.0,90,8,30,2066,2017,30,1,21
2017-01-30 22:00:00,0,280,87,2,50,2,2,272.96,0.0,0.0,90,8,30,1371,2017,30,1,22
2017-01-30 23:00:00,0,180,84,2,198,4,4,273.21,0.0,0.0,90,8,14,927,2017,30,1,23
2017-01-31 00:00:00,0,78,95,4,55,6,6,273.82,0.0,0.0,75,8,14,521,2017,31,1,0
2017-01-31 01:00:00,0,196,89,3,36,2,2,273.95,0.0,0.0,90,2,3,319,2017,31,1,1
2017-01-31 02:00:00,0,174,93,3,278,3,3,274.72,0.0,0.0,90,6,18,234,2017,31,1,2
2017-01-31 03:00:00,0,271,86,2,340,4,4,274.55,0.0,0.0,40,6,13,322,2017,31,1,3
2017-01-31 04:00:00,0,109,93,4,10,3,3,273.96,0.0,0.0,90,8,16,804,2017,31,1,4
2017-01-31 05:00:00,0,124,81,4,50,7,7,273.86,0.0,0.0,90,8,16,2786,2017,31,1,5
2017-01-31 06:00:00,0,216,70,4,9,7,7,274.28,0.0,0.0,90,8,16,5608,2017,31,1,6
2017-01-31 07:00:00,0,53,70,7,330,3,3,274.09,0.0,0.0,20,1,4,6160,2017,31,1,7
2017-01-31 08:00:00,0,36,68,5,334,5,5,274.08,0.0,0.0,75,1,2,5655,2017,31,1,8
2017-01-31 09:00:00,0,138,66,4,340,1,1,274.22,0.0,0.0,75,1,2,5139,2017,31,1,9
2017-01-31 10:00:00,0,159,65,2,360,5,5,274.72,0.0,0.0,90,8,16,4275,2017,31,1,10
2017-01-31 11:00:00,0,289,65,2,359,7,7,275.52,0.0,0.0,90,8,16,4553,2017,31,1,11
2017-01-31 12:00:00,0,133,74,2,332,7,7,275.95,0.0,0.0,90,1,19,4668,2017,31,1,12
2017-01-31 13:00:00,0,298,75,1,1,3,3,275.88,0.0,0.0,90,1,19,4765,2017,31,1,13
2017-01-31 14:00:00,0,269,77,1,131,1,1,276.15,0.0,0.0,75,8,16,5123,2017,31,1,14
2017-01-31 15:00:00,0,73,80,2,267,2,2,275.95,0.0,0.0,90,8,16,5911,2017,31,1,15
2017-01-31 16:00:00,0,216,93,2,267,9,9,275.09,0.0,0.0,40,8,16,6699,2017,31,1,16
2017-01-31 17:00:00,0,51,93,2,269,2,2,275.02,0.0,0.0,75,6,20,5783,2017,31,1,17
2017-01-31 18:00:00,0,69,96,5,327,6,6,274.65,0.0,0.0,90,6,20,4585,2017,31,1,18
2017-01-31 19:00:00,0,31,93,3,330,9,9,274.35,0.0,0.0,90,1,19,3119,2017,31,1,19
2017-01-31 20:00:00,0,287,91,3,320,3,3,273.88,0.0,0.0,75,1,2,2746,2017,31,1,20
2017-01-31 21:00:00,0,33,82,4,323,9,9,273.28,0.0,0.0,90,8,16,2401,2017,31,1,21
2017-01-31 22:00:00,0,39,64,6,330,7,7,272.95,0.0,0.0,1,0,27,1533,2017,31,1,22
2017-01-31 23:00:00,0,49,57,6,320,4,4,271.95,0.0,0.0,1,0,27,1048,2017,31,1,23
2017-02-01 00:00:00,0,90,50,6,310,5,5,271.82,0.0,0.0,40,1,24,593,2017,1,2,0
2017-02-01 01:00:00,0,147,40,5,310,9,9,272.01,0.0,0.0,90,1,19,375,2017,1,2,1
2017-02-01 02:00:00,0,298,39,5,308,4,4,271.71,0.0,0.0,75,8,16,270,2017,1,2,2
2017-02-01 03:00:00,0,81,34,7,300,8,8,271.09,0.0,0.0,75,8,16,321,2017,1,2,3
2017-02-01 04:00:00,0,270,46,7,306,5,5,269.97,0.0,0.0,1,8,16,876,2017,1,2,4
2017-02-01 05:00:00,0,252,32,6,290,4,4,267.7,0.0,0.0,1,8,16,2768,2017,1,2,5
2017-02-01 06:00:00,0,164,31,6,290,5,5,265.29,0.0,0.0,40,1,24,5805,2017,1,2,6
2017-02-01 07:00:00,0,232,31,6,290,9,9,263.72,0.0,0.0,75,8,16,6589,2017,1,2,7
2017-02-01 08:00:00,0,29,31,6,280,1,1,261.99,0.0,0.0,1,8,16,5890,2017,1,2,8
2017-02-01 09:00:00,0,128,31,6,270,2,2,261.48,0.0,0.0,20,1,4,5085,2017,1,2,9
2017-02-01 10:00:00,0,129,37,2,260,8,8,261.58,0.0,0.0,1,0,27,4423,2017,1,2,10
2017-02-01 11:00:00,0,76,37,2,259,6,6,262.01,0.0,0.0,1,0,27,4628,2017,1,2,11
2017-02-01 12:00:00,0,195,43,3,255,4,4,263.08,0.0,0.0,1,0,27,4759,2017,1,2,12
2017-02-01 13:00:00,0,241,37,2,230,6,6,263.64,0.0,0.0,1,0,27,4914,2017,1,2,13
2017-02-01 14:00:00,0,73,45,3,239,5,5,264.21,0.0,0.0,1,0,27,5393,2017,1,2,14
2017-02-01 15:00:00,0,241,55,4,250,5,5,264.15,0.0,0.0,1,0,27,5553,2017,1,2,15
2017-02-01 16:00:00,0,36,64,5,262,7,7,264.53,0.0,0.0,5,0,27,6482,2017,1,2,16
2017-02-01 17:00:00,0,195,73,4,270,6,6,264.15,0.0,0.0,5,0,27,5929,2017,1,2,17
2017-02-01 18:00:00,0,161,66,8,287,3,3,263.35,0.0,0.0,5,0,27,4511,2017,1,2,18
2017-02-01 19:00:00,0,32,58,12,310,9,9,262.78,0.0,0.0,5,0,27,3306,2017,1,2,19
2017-02-01 20:00:00,0,17,60,10,314,7,7,262.58,0.0,0.0,5,0,27,2841,2017,1,2,20
2017-02-01 21:00:00,0,223,63,8,320,9,9,262.33,0.0,0.0,5,0,27,2571,2017,1,2,21
2017-02-01 22:00:00,0,153,58,9,326,5,5,262.09,0.0,0.0,1,0,27,1753,2017,1,2,22
2017-02-01 23:00:00,0,195,54,7,320,6,6,261.82,0.0,0.0,1,0,27,1112,2017,1,2,23
2017-02-02 00:00:00,0,264,46,10,330,7,7,261.82,0.0,0.0,1,0,27,531,2017,2,2,0
2017-02-02 01:00:00,0,163,46,10,329,6,6,261.34,0.0,0.0,1,0,27,356,2017,2,2,1
2017-02-02 02:00:00,0,121,42,8,320,1,1,260.72,0.0,0.0,75,1,2,259,2017,2,2,2
2017-02-02 03:00:00,0,290,38,9,320,4,4,260.35,0.0,0.0,1,0,27,332,2017,2,2,3
2017-02-02 04:00:00,0,33,34,10,320,4,4,259.68,0.0,0.0,1,0,27,853,2017,2,2,4
2017-02-02 05:00:00,0,48,35,8,300,6,6,258.97,0.0,0.0,1,0,27,2763,2017,2,2,5
2017-02-02 06:00:00,0,184,37,7,280,6,6,259.44,0.0,0.0,1,0,27,5826,2017,2,2,6
2017-02-02 07:00:00,0,198,31,6,290,5,5,259.22,0.0,0.0,1,0,27,6276,2017,2,2,7
2017-02-02 08:00:00,0,110,40,4,270,5,5,259.22,0.0,0.0,5,0,27,6013,2017,2,2,8
2017-02-02 09:00:00,0,235,43,4,270,2,2,259.81,0.0,0.0,1,0,27,5089,2017,2,2,9
2017-02-02 10:00:00,0,166,50,4,270,5,5,261.07,0.0,0.0,20,1,4,4452,2017,2,2,10
2017-02-02 11:00:00,0,285,31,2,270,6,6,262.09,0.0,0.0,20,1,4,4770,2017,2,2,11
2017-02-02 12:00:00,0,270,34,1,230,8,8,262.9,0.0,0.0,40,1,24,4930,2017,2,2,12
2017-02-02 13:00:00,0,245,46,1,130,1,1,263.65,0.0,0.0,40,1,24,4801,2017,2,2,13
2017-02-02 14:00:00,0,199,45,1,130,9,9,264.29,0.0,0.0,40,1,24,5143,2017,2,2,14
2017-02-02 15:00:00,0,187,40,1,130,2,2,264.72,0.0,0.0,1,0,27,5695,2017,2,2,15
2017-02-02 16:00:00,0,285,47,2,136,3,3,264.65,0.0,0.0,1,0,27,6351,2017,2,2,16
2017-02-02 17:00:00,0,148,62,3,140,3,3,264.42,0.0,0.0,1,0,27,6117,2017,2,2,17
2017-02-02 18:00:00,0,134,55,3,140,8,8,263.03,0.0,0.0,5,0,27,4555,2017,2,2,18
2017-02-02 19:00:00,0,157,47,4,140,4,4,262.15,0.0,0.0,1,0,27,3364,2017,2,2,19
2017-02-02 20:00:00,0,271,54,3,140,3,3,261.95,0.0,0.0,1,0,27,2972,2017,2,2,20
2017-02-02 21:00:00,0,182,64,2,140,4,4,261.42,0.0,0.0,1,0,27,2648,2017,2,2,21
2017-02-02 22:00:00,0,291,66,4,200,9,9,261.15,0.0,0.0,1,0,27,1815,2017,2,2,22
2017-02-02 23:00:00,0,160,65,4,200,3,3,260.59,0.0,0.0,1,0,27,1153,2017,2,2,23
2017-02-03 00:00:00,0,13,47,4,260,4,4,260.35,0.0,0.0,1,0,27,802,2017,3,2,0
2017-02-03 01:00:00,0,171,41,5,300,2,2,259.95,0.0,0.0,1,0,27,549,2017,3,2,1
2017-02-03 02:00:00,0,100,40,5,300,3,3,259.22,0.0,0.0,1,0,27,394,2017,3,2,2
2017-02-03 03:00:00,0,273,45,6,303,9,9,259.35,0.0,0.0,1,0,27,367,2017,3,2,3
2017-02-03 04:00:00,0,135,33,7,340,3,3,259.23,0.0,0.0,1,0,27,932,2017,3,2,4
2017-02-03 05:00:00,0,125,33,6,330,6,6,258.87,0.0,0.0,1,0,27,2608,2017,3,2,5
2017-02-03 06:00:00,0,37,34,5,320,3,3,258.65,0.0,0.0,1,0,27,5515,2017,3,2,6
2017-02-03 07:00:00,0,146,39,7,10,6,6,258.22,0.0,0.0,5,0,27,6421,2017,3,2,7
2017-02-03 08:00:00,0,171,39,7,10,4,4,258.44,0.0,0.0,1,0,27,5861,2017,3,2,8
2017-02-03 09:00:00,0,196,69,4,20,6,6,259.15,0.0,0.0,1,0,27,4996,2017,3,2,9
2017-02-03 10:00:00,0,42,69,6,20,1,1,260.59,0.0,0.0,1,0,27,4548,2017,3,2,10
2017-02-03 11:00:00,0,22,70,5,20,6,6,262.43,0.0,0.0,1,0,27,5042,2017,3,2,11
2017-02-03 12:00:00,0,263,74,5,20,3,3,264.35,0.0,0.0,1,0,27,5157,2017,3,2,12
2017-02-03 13:00:00,0,23,74,4,30,6,6,265.52,0.0,0.0,1,0,27,5128,2017,3,2,13
2017-02-03 14:00:00,0,273,73,4,28,2,2,266.77,0.0,0.0,5,0,27,5397,2017,3,2,14
2017-02-03 15:00:00,0,169,68,4,10,5,5,267.46,0.0,0.0,5,0,27,5816,2017,3,2,15
2017-02-03 16:00:00,0,236,73,3,13,6,6,267.9,0.0,0.0,5,0,27,6421,2017,3,2,16
2017-02-03 17:00:00,0,187,68,4,350,6,6,267.96,0.0,0.0,5,0,27,6045,2017,3,2,17
2017-02-03 18:00:00,0,174,68,3,360,3,3,266.96,0.0,0.0,1,0,27,5017,2017,3,2,18
2017-02-03 19:00:00,0,54,74,2,10,9,9,265.62,0.0,0.0,1,0,27,3760,2017,3,2,19
2017-02-03 20:00:00,0,163,68,2,10,6,6,265.08,0.0,0.0,5,0,27,3316,2017,3,2,20
2017-02-03 21:00:00,0,295,69,2,46,6,6,263.89,0.0,0.0,1,0,27,3462,2017,3,2,21
2017-02-03 22:00:00,0,47,79,2,350,1,1,263.15,0.0,0.0,1,0,27,3106,2017,3,2,22
2017-02-03 23:00:00,0,113,59,3,340,4,4,262.82,0.0,0.0,1,0,27,1836,2017,3,2,23
2017-02-04 00:00:00,0,164,59,3,340,4,4,262.35,0.0,0.0,1,0,27,1854,2017,4,2,0
2017-02-04 01:00:00,0,90,69,2,350,8,8,262.49,0.0,0.0,1,0,27,1263,2017,4,2,1
2017-02-04 02:00:00,0,188,55,2,350,9,9,262.62,0.0,0.0,1,0,27,911,2017,4,2,2
2017-02-04 03:00:00,0,106,51,2,30,5,5,262.42,0.0,0.0,1,0,27,526,2017,4,2,3
2017-02-04 04:00:00,0,39,51,2,107,7,7,262.27,0.0,0.0,1,0,27,482,2017,4,2,4
2017-02-04 05:00:00,0,169,44,3,340,3,3,264.35,0.0,0.0,90,1,19,526,2017,4,2,5
2017-02-04 06:00:00,0,16,41,2,301,5,5,265.41,0.0,0.0,40,1,24,1054,2017,4,2,6
2017-02-04 07:00:00,0,281,38,1,260,1,1,266.48,0.0,0.0,90,1,19,1222,2017,4,2,7
2017-02-04 08:00:00,0,212,40,2,288,1,1,266.84,0.0,0.0,75,1,2,2121,2017,4,2,8
