,date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,year,date,month,hour
32731,2017-04-15 11:00:00,0,225,69,3,270,8,8,288.61,0.0,0.0,90,2,3,4605,2017,15,4,11
32732,2017-04-15 12:00:00,0,261,64,3,260,5,5,290.88,0.0,0.0,75,1,2,4958,2017,15,4,12
32733,2017-04-15 13:00:00,0,200,73,3,280,4,4,292.22,0.0,0.0,75,1,2,4515,2017,15,4,13
32734,2017-04-15 14:00:00,0,106,68,2,240,7,7,292.55,0.0,0.0,90,1,19,4568,2017,15,4,14
32735,2017-04-15 15:00:00,0,228,68,3,230,9,9,292.68,0.0,0.0,75,1,2,4340,2017,15,4,15
32736,2017-04-15 16:00:00,0,211,60,4,280,8,8,292.89,0.0,0.0,90,6,13,4497,2017,15,4,16
32737,2017-04-15 17:00:00,0,226,49,3,270,7,7,293.23,0.0,0.0,75,6,13,4145,2017,15,4,17
32738,2017-04-15 18:00:00,0,297,44,4,260,3,3,292.83,0.0,0.0,90,10,31,4143,2017,15,4,18
32739,2017-04-15 19:00:00,0,115,38,5,250,4,4,289.49,0.0,0.0,90,10,21,3483,2017,15,4,19
32740,2017-04-15 19:00:00,0,65,36,7,250,4,4,289.49,0.0,0.0,90,6,18,3483,2017,15,4,19
32741,2017-04-15 20:00:00,0,163,30,6,260,2,2,288.57,0.0,0.0,75,10,21,2963,2017,15,4,20
32742,2017-04-15 20:00:00,0,77,30,10,240,8,8,288.57,0.0,0.0,75,6,20,2963,2017,15,4,20
32743,2017-04-15 20:00:00,0,210,32,9,260,1,1,288.57,0.0,0.0,75,5,17,2963,2017,15,4,20
32744,2017-04-15 21:00:00,0,99,33,9,270,2,2,286.08,0.0,0.0,40,6,20,2704,2017,15,4,21
32745,2017-04-15 21:00:00,0,20,29,7,270,8,8,286.08,0.0,0.0,40,10,21,2704,2017,15,4,21
32746,2017-04-15 22:00:00,0,111,29,7,250,8,8,286.02,0.0,0.0,1,6,18,3022,2017,15,4,22
32747,2017-04-15 23:00:00,0,297,29,11,280,5,5,284.95,0.0,0.0,75,1,2,3509,2017,15,4,23
32748,2017-04-16 00:00:00,0,196,29,8,270,1,1,284.82,0.0,0.0,90,1,19,1389,2017,16,4,0
32749,2017-04-16 01:00:00,0,240,34,3,260,6,6,284.29,0.0,0.0,1,0,27,845,2017,16,4,1
32750,2017-04-16 02:00:00,0,146,34,3,270,6,6,283.89,0.0,0.0,1,0,27,788,2017,16,4,2
32751,2017-04-16 03:00:00,0,20,39,3,260,9,9,283.15,0.0,0.0,1,0,27,447,2017,16,4,3
32752,2017-04-16 04:00:00,0,276,47,3,280,8,8,282.69,0.0,0.0,1,0,27,320,2017,16,4,4
32753,2017-04-16 05:00:00,0,66,50,5,310,7,7,282.03,0.0,0.0,1,0,27,459,2017,16,4,5
32754,2017-04-16 06:00:00,0,59,53,5,300,4,4,281.29,0.0,0.0,1,0,27,809,2017,16,4,6
32755,2017-04-16 07:00:00,0,82,56,4,300,3,3,280.72,0.0,0.0,5,0,27,1166,2017,16,4,7
32756,2017-04-16 08:00:00,0,62,56,4,280,2,2,281.42,0.0,0.0,5,0,27,1836,2017,16,4,8
32757,2017-04-16 09:00:00,0,98,60,4,300,6,6,283.15,0.0,0.0,1,0,27,3008,2017,16,4,9
32758,2017-04-16 10:00:00,0,261,68,7,300,9,9,285.02,0.0,0.0,5,0,27,3613,2017,16,4,10
32759,2017-04-16 11:00:00,0,217,68,7,310,5,5,286.28,0.0,0.0,5,0,27,3899,2017,16,4,11
32760,2017-04-16 12:00:00,0,119,63,7,320,8,8,287.48,0.0,0.0,20,1,4,4061,2017,16,4,12
32761,2017-04-16 13:00:00,0,234,68,8,320,3,3,288.88,0.0,0.0,40,1,24,4152,2017,16,4,13
32762,2017-04-16 14:00:00,0,180,63,7,320,4,4,289.82,0.0,0.0,40,1,24,4146,2017,16,4,14
32763,2017-04-16 15:00:00,0,51,60,7,310,3,3,290.55,0.0,0.0,75,1,2,3998,2017,16,4,15
32764,2017-04-16 16:00:00,0,213,60,7,300,8,8,291.02,0.0,0.0,40,1,24,4470,2017,16,4,16
32765,2017-04-16 17:00:00,0,162,52,5,330,2,2,291.09,0.0,0.0,1,0,27,4697,2017,16,4,17
32766,2017-04-16 18:00:00,0,87,53,7,310,6,6,290.95,0.0,0.0,1,0,27,4654,2017,16,4,18
32767,2017-04-16 19:00:00,0,231,49,4,290,7,7,290.69,0.0,0.0,40,1,24,4117,2017,16,4,19
32768,2017-04-16 20:00:00,0,275,53,6,330,5,5,289.55,0.0,0.0,1,0,27,3696,2017,16,4,20
32769,2017-04-16 21:00:00,0,225,49,4,350,6,6,285.68,0.0,0.0,1,0,27,2816,2017,16,4,21
32770,2017-04-16 22:00:00,0,171,49,4,350,2,2,285.69,0.0,0.0,1,0,27,1840,2017,16,4,22
32771,2017-04-16 23:00:00,0,85,49,5,340,3,3,283.78,0.0,0.0,1,0,27,1120,2017,16,4,23
32772,2017-04-17 00:00:00,0,35,49,4,340,8,8,283.9,0.0,0.0,90,1,19,604,2017,17,4,0
32773,2017-04-17 01:00:00,0,44,56,4,350,8,8,284.29,0.0,0.0,90,6,13,327,2017,17,4,1
32774,2017-04-17 02:00:00,0,86,56,4,20,5,5,283.82,0.0,0.0,90,6,13,280,2017,17,4,2
32775,2017-04-17 03:00:00,0,220,60,3,10,6,6,283.09,0.0,0.0,90,1,19,333,2017,17,4,3
32776,2017-04-17 04:00:00,0,57,60,4,20,9,9,282.29,0.0,0.0,90,1,19,779,2017,17,4,4
32777,2017-04-17 05:00:00,0,32,63,4,10,1,1,280.76,0.0,0.0,75,1,2,2625,2017,17,4,5
32778,2017-04-17 06:00:00,0,74,63,4,20,8,8,280.1,0.0,0.0,1,0,27,5558,2017,17,4,6
32779,2017-04-17 07:00:00,0,17,63,6,40,6,6,278.84,0.0,0.0,40,1,24,6557,2017,17,4,7
32780,2017-04-17 08:00:00,0,240,67,4,50,1,1,279.69,0.0,0.0,40,1,24,6166,2017,17,4,8
32781,2017-04-17 09:00:00,0,235,67,2,30,2,2,280.75,0.0,0.0,20,1,4,5262,2017,17,4,9
32782,2017-04-17 10:00:00,0,150,76,2,30,7,7,281.65,0.0,0.0,1,0,27,4529,2017,17,4,10
32783,2017-04-17 11:00:00,0,245,77,1,30,5,5,282.08,0.0,0.0,5,0,27,4709,2017,17,4,11
32784,2017-04-17 12:00:00,0,186,72,2,360,5,5,283.62,0.0,0.0,1,0,27,5017,2017,17,4,12
32785,2017-04-17 13:00:00,0,264,63,3,10,1,1,284.29,0.0,0.0,1,0,27,4804,2017,17,4,13
32786,2017-04-17 14:00:00,0,114,59,2,20,9,9,285.28,0.0,0.0,1,0,27,5314,2017,17,4,14
32787,2017-04-17 15:00:00,0,147,55,3,130,8,8,285.49,0.0,0.0,1,0,27,5934,2017,17,4,15
32788,2017-04-17 16:00:00,0,140,55,2,80,9,9,286.55,0.0,0.0,1,0,27,6733,2017,17,4,16
32789,2017-04-17 17:00:00,0,37,52,1,0,8,8,286.55,0.0,0.0,5,0,27,6280,2017,17,4,17
32790,2017-04-17 18:00:00,0,36,46,0,161,3,3,286.49,0.0,0.0,1,0,27,4899,2017,17,4,18
32791,2017-04-17 19:00:00,0,20,46,2,0,8,8,285.95,0.0,0.0,1,0,27,3360,2017,17,4,19
32792,2017-04-17 20:00:00,0,225,43,2,320,4,4,285.49,0.0,0.0,75,1,2,2951,2017,17,4,20
32793,2017-04-17 21:00:00,0,21,46,2,0,1,1,283.15,0.0,0.0,1,0,27,2399,2017,17,4,21
32794,2017-04-17 22:00:00,0,16,41,1,0,6,6,282.01,0.0,0.0,1,0,27,1530,2017,17,4,22
32795,2017-04-17 23:00:00,0,179,44,2,150,2,2,281.87,0.0,0.0,1,0,27,1072,2017,17,4,23
32796,2017-04-18 00:00:00,0,73,44,0,2,2,2,281.89,0.0,0.0,1,0,27,596,2017,18,4,0
32797,2017-04-18 01:00:00,0,293,46,2,150,1,1,281.69,0.0,0.0,1,0,27,362,2017,18,4,1
32798,2017-04-18 02:00:00,0,189,52,4,110,1,1,281.43,0.0,0.0,1,0,27,263,2017,18,4,2
32799,2017-04-18 03:00:00,0,115,59,1,100,2,2,282.09,0.0,0.0,75,1,2,315,2017,18,4,3
32800,2017-04-18 04:00:00,0,159,72,0,147,6,6,282.69,0.0,0.0,90,6,13,814,2017,18,4,4
32801,2017-04-18 05:00:00,0,275,67,1,220,4,4,282.56,0.0,0.0,90,6,18,2763,2017,18,4,5
32802,2017-04-18 06:00:00,0,144,76,1,220,9,9,282.9,0.0,0.0,90,6,13,5831,2017,18,4,6
32803,2017-04-18 07:00:00,0,200,63,1,220,9,9,283.48,0.0,0.0,90,6,20,6571,2017,18,4,7
32804,2017-04-18 08:00:00,0,251,76,1,213,2,2,283.55,0.0,0.0,90,6,18,5330,2017,18,4,8
32805,2017-04-18 09:00:00,0,96,82,1,213,2,2,283.95,0.0,0.0,90,6,9,5228,2017,18,4,9
32806,2017-04-18 09:00:00,0,204,82,1,213,9,9,283.95,0.0,0.0,90,5,17,5228,2017,18,4,9
32807,2017-04-18 10:00:00,0,97,72,1,210,3,3,284.22,0.0,0.0,90,6,18,4352,2017,18,4,10
32808,2017-04-18 10:00:00,0,125,72,1,0,5,5,284.22,0.0,0.0,90,5,17,4352,2017,18,4,10
32809,2017-04-18 10:00:00,0,286,63,2,240,6,6,284.22,0.0,0.0,90,2,11,4352,2017,18,4,10
32810,2017-04-18 11:00:00,0,282,60,2,220,8,8,285.58,0.0,0.0,90,6,9,4634,2017,18,4,11
32811,2017-04-18 11:00:00,0,18,53,1,280,7,7,285.58,0.0,0.0,90,5,17,4634,2017,18,4,11
32812,2017-04-18 12:00:00,0,251,46,2,205,9,9,286.74,0.0,0.0,75,6,13,5009,2017,18,4,12
32813,2017-04-18 12:00:00,0,223,46,2,0,7,7,286.74,0.0,0.0,75,5,17,5009,2017,18,4,12
32814,2017-04-18 12:00:00,0,233,44,3,160,8,8,286.74,0.0,0.0,75,2,11,5009,2017,18,4,12
32815,2017-04-18 13:00:00,0,196,39,3,190,7,7,288.22,0.0,0.0,90,1,19,4886,2017,18,4,13
32816,2017-04-18 14:00:00,0,131,39,3,140,9,9,288.95,0.0,0.0,75,1,2,5182,2017,18,4,14
32817,2017-04-18 15:00:00,0,205,36,1,0,8,8,288.9,0.0,0.0,90,1,19,5855,2017,18,4,15
32818,2017-04-18 16:00:00,0,198,34,3,0,2,2,286.02,0.0,0.0,90,1,19,6907,2017,18,4,16
32819,2017-04-18 17:00:00,0,270,32,4,190,2,2,285.35,0.0,0.0,90,5,17,6445,2017,18,4,17
32820,2017-04-18 18:00:00,0,16,33,3,191,3,3,285.08,0.0,0.0,90,1,19,4666,2017,18,4,18
32821,2017-04-18 19:00:00,0,166,36,2,195,7,7,284.42,0.0,0.0,90,1,19,3584,2017,18,4,19
32822,2017-04-18 20:00:00,0,37,40,2,178,6,6,284.22,0.0,0.0,90,1,19,3226,2017,18,4,20
32823,2017-04-18 21:00:00,0,220,59,2,178,1,1,283.02,0.0,0.0,90,1,19,2533,2017,18,4,21
32824,2017-04-18 22:00:00,0,58,60,3,140,6,6,282.29,0.0,0.0,90,1,19,1706,2017,18,4,22
32825,2017-04-18 23:00:00,0,277,56,3,170,4,4,282.29,0.0,0.0,90,1,19,1077,2017,18,4,23
32826,2017-04-19 00:00:00,0,182,68,1,160,4,4,281.69,0.0,0.0,90,1,19,667,2017,19,4,0
32827,2017-04-19 01:00:00,0,220,68,2,130,5,5,281.23,0.0,0.0,90,1,19,401,2017,19,4,1
32828,2017-04-19 02:00:00,0,74,77,3,222,2,2,281.22,0.0,0.0,90,1,19,274,2017,19,4,2
32829,2017-04-19 03:00:00,0,172,77,2,200,1,1,281.02,0.0,0.0,90,1,19,351,2017,19,4,3
32830,2017-04-19 04:00:00,0,120,82,1,210,6,6,280.56,0.0,0.0,90,1,19,835,2017,19,4,4
32831,2017-04-19 05:00:00,0,168,82,3,190,2,2,280.29,0.0,0.0,90,1,19,2759,2017,19,4,5
32832,2017-04-19 06:00:00,0,255,77,2,0,6,6,280.09,0.0,0.0,90,1,19,5869,2017,19,4,6
32833,2017-04-19 07:00:00,0,108,77,3,220,4,4,279.55,0.0,0.0,90,1,19,6123,2017,19,4,7
32834,2017-04-19 08:00:00,0,198,73,3,306,2,2,279.62,0.0,0.0,90,1,19,5889,2017,19,4,8
32835,2017-04-19 09:00:00,0,21,60,3,10,7,7,280.28,0.0,0.0,90,1,19,5298,2017,19,4,9
32836,2017-04-19 10:00:00,0,256,82,3,330,4,4,280.42,0.0,0.0,75,1,2,4599,2017,19,4,10
32837,2017-04-19 11:00:00,0,219,72,4,350,6,6,281.22,0.0,0.0,1,0,27,4906,2017,19,4,11
32838,2017-04-19 12:00:00,0,229,73,2,330,4,4,282.71,0.0,0.0,90,1,19,4958,2017,19,4,12
32839,2017-04-19 13:00:00,0,278,57,6,10,8,8,283.5,0.0,0.0,1,0,27,5013,2017,19,4,13
32840,2017-04-19 14:00:00,0,49,53,5,340,5,5,283.29,0.0,0.0,40,6,13,5362,2017,19,4,14
32841,2017-04-19 15:00:00,0,82,53,4,330,7,7,282.88,0.0,0.0,90,6,13,5875,2017,19,4,15
32842,2017-04-19 16:00:00,0,65,41,7,320,7,7,281.84,0.0,0.0,90,6,9,6544,2017,19,4,16
32843,2017-04-19 16:00:00,0,66,44,7,360,6,6,281.84,0.0,0.0,90,5,17,6544,2017,19,4,16
32844,2017-04-19 17:00:00,0,152,49,5,360,7,7,281.01,0.0,0.0,90,6,18,6192,2017,19,4,17
32845,2017-04-19 17:00:00,0,63,46,6,10,2,2,281.01,0.0,0.0,90,5,17,6192,2017,19,4,17
32846,2017-04-19 17:00:00,0,153,63,3,10,3,3,281.01,0.0,0.0,90,2,11,6192,2017,19,4,17
32847,2017-04-19 18:00:00,0,221,52,6,20,2,2,280.96,0.0,0.0,90,6,9,4536,2017,19,4,18
32848,2017-04-19 18:00:00,0,241,63,5,40,1,1,280.96,0.0,0.0,90,5,17,4536,2017,19,4,18
32849,2017-04-19 18:00:00,0,89,67,4,30,7,7,280.96,0.0,0.0,90,2,11,4536,2017,19,4,18
32850,2017-04-19 19:00:00,0,217,67,4,20,5,5,280.62,0.0,0.0,90,10,21,3189,2017,19,4,19
32851,2017-04-19 19:00:00,0,136,72,5,10,5,5,280.62,0.0,0.0,90,6,9,3189,2017,19,4,19
32852,2017-04-19 19:00:00,0,192,76,4,10,8,8,280.62,0.0,0.0,90,5,17,3189,2017,19,4,19
32853,2017-04-19 19:00:00,0,132,76,6,20,7,7,280.62,0.0,0.0,90,2,11,3189,2017,19,4,19
32854,2017-04-19 20:00:00,0,187,71,4,10,2,2,280.68,0.0,0.0,90,6,18,2826,2017,19,4,20
32855,2017-04-19 20:00:00,0,250,71,3,10,4,4,280.68,0.0,0.0,90,5,17,2826,2017,19,4,20
32856,2017-04-19 20:00:00,0,125,71,3,30,4,4,280.68,0.0,0.0,90,2,11,2826,2017,19,4,20
32857,2017-04-19 20:00:00,0,239,67,4,50,6,6,280.68,0.0,0.0,90,10,23,2826,2017,19,4,20
32858,2017-04-19 21:00:00,0,165,59,3,60,9,9,280.42,0.0,0.0,90,6,18,2356,2017,19,4,21
32859,2017-04-19 21:00:00,0,169,55,3,50,6,6,280.42,0.0,0.0,90,2,3,2356,2017,19,4,21
32860,2017-04-19 22:00:00,0,97,52,1,0,5,5,280.29,0.0,0.0,90,6,13,1693,2017,19,4,22
32861,2017-04-19 22:00:00,0,17,48,2,330,7,7,280.29,0.0,0.0,90,2,3,1693,2017,19,4,22
32862,2017-04-19 22:00:00,0,105,40,1,54,1,1,280.29,0.0,0.0,90,10,22,1693,2017,19,4,22
32863,2017-04-19 23:00:00,0,37,43,1,0,8,8,280.15,0.0,0.0,90,6,18,1083,2017,19,4,23
32864,2017-04-19 23:00:00,0,133,40,2,90,4,4,280.15,0.0,0.0,90,5,17,1083,2017,19,4,23
32865,2017-04-19 23:00:00,0,204,37,1,235,7,7,280.15,0.0,0.0,90,2,11,1083,2017,19,4,23
32866,2017-04-20 00:00:00,0,144,38,2,350,1,1,279.76,0.0,0.0,90,6,18,592,2017,20,4,0
32867,2017-04-20 00:00:00,0,143,38,1,220,7,7,279.76,0.0,0.0,90,2,11,592,2017,20,4,0
32868,2017-04-20 01:00:00,0,54,37,3,130,1,1,279.69,0.0,0.0,90,6,13,361,2017,20,4,1
32869,2017-04-20 02:00:00,0,23,43,4,160,1,1,279.55,0.0,0.0,90,6,9,257,2017,20,4,2
32870,2017-04-20 02:00:00,0,182,49,3,150,1,1,279.55,0.0,0.0,90,2,3,257,2017,20,4,2
32871,2017-04-20 02:00:00,0,196,55,2,150,6,6,279.55,0.0,0.0,90,10,22,257,2017,20,4,2
32872,2017-04-20 03:00:00,0,92,59,3,160,1,1,279.09,0.0,0.0,90,6,18,327,2017,20,4,3
32873,2017-04-20 03:00:00,0,183,63,3,140,1,1,279.09,0.0,0.0,90,5,17,327,2017,20,4,3
32874,2017-04-20 03:00:00,0,91,67,2,160,2,2,279.09,0.0,0.0,90,2,3,327,2017,20,4,3
32875,2017-04-20 03:00:00,0,74,67,2,130,7,7,279.09,0.0,0.0,90,10,21,327,2017,20,4,3
32876,2017-04-20 04:00:00,0,50,76,1,165,7,7,278.82,0.0,0.0,90,6,18,840,2017,20,4,4
32877,2017-04-20 04:00:00,0,106,76,1,165,2,2,278.82,0.0,0.0,90,5,17,840,2017,20,4,4
32878,2017-04-20 04:00:00,0,280,72,1,120,7,7,278.82,0.0,0.0,90,2,8,840,2017,20,4,4
32879,2017-04-20 05:00:00,0,246,72,2,130,9,9,278.35,0.0,0.0,90,6,18,2700,2017,20,4,5
32880,2017-04-20 05:00:00,0,176,72,2,130,7,7,278.35,0.0,0.0,90,5,17,2700,2017,20,4,5
32881,2017-04-20 05:00:00,0,203,68,2,140,5,5,278.35,0.0,0.0,90,2,3,2700,2017,20,4,5
32882,2017-04-20 06:00:00,0,293,63,1,0,2,2,278.02,0.0,0.0,90,5,17,5641,2017,20,4,6
32883,2017-04-20 06:00:00,0,149,53,2,170,4,4,278.02,0.0,0.0,90,6,13,5641,2017,20,4,6
32884,2017-04-20 06:00:00,0,278,46,3,140,1,1,278.02,0.0,0.0,90,2,11,5641,2017,20,4,6
32885,2017-04-20 07:00:00,0,12,44,3,200,7,7,277.68,0.0,0.0,90,2,3,6470,2017,20,4,7
32886,2017-04-20 07:00:00,0,72,44,2,0,8,8,277.68,0.0,0.0,90,5,17,6470,2017,20,4,7
32887,2017-04-20 07:00:00,0,38,41,3,180,3,3,277.68,0.0,0.0,90,6,13,6470,2017,20,4,7
32888,2017-04-20 08:00:00,0,73,38,1,0,7,7,277.82,0.0,0.0,90,2,3,5858,2017,20,4,8
32889,2017-04-20 08:00:00,0,103,36,4,150,5,5,277.82,0.0,0.0,90,5,17,5858,2017,20,4,8
32890,2017-04-20 09:00:00,0,135,34,3,160,2,2,278.15,0.0,0.0,90,2,3,5226,2017,20,4,9
32891,2017-04-20 09:00:00,0,187,34,3,140,9,9,278.15,0.0,0.0,90,5,17,5226,2017,20,4,9
32892,2017-04-20 10:00:00,0,217,34,3,150,6,6,278.42,0.0,0.0,90,5,17,4667,2017,20,4,10
32893,2017-04-20 10:00:00,0,229,36,3,140,1,1,278.42,0.0,0.0,90,2,3,4667,2017,20,4,10
32894,2017-04-20 11:00:00,0,154,40,3,150,8,8,279.08,0.0,0.0,90,5,17,5023,2017,20,4,11
32895,2017-04-20 11:00:00,0,130,49,3,130,9,9,279.08,0.0,0.0,90,6,13,5023,2017,20,4,11
32896,2017-04-20 11:00:00,0,65,56,2,140,7,7,279.08,0.0,0.0,90,2,11,5023,2017,20,4,11
32897,2017-04-20 12:00:00,0,123,67,2,144,6,6,279.55,0.0,0.0,90,5,17,5099,2017,20,4,12
32898,2017-04-20 12:00:00,0,220,67,2,144,6,6,279.55,0.0,0.0,90,2,11,5099,2017,20,4,12
32899,2017-04-20 13:00:00,0,16,68,2,210,2,2,279.95,0.0,0.0,90,5,17,5104,2017,20,4,13
32900,2017-04-20 14:00:00,0,266,68,3,200,5,5,280.15,0.0,0.0,90,1,19,5496,2017,20,4,14
32901,2017-04-20 15:00:00,0,179,72,2,200,1,1,280.62,0.0,0.0,90,1,19,5949,2017,20,4,15
32902,2017-04-20 16:00:00,0,173,77,1,160,1,1,281.35,0.0,0.0,90,6,18,6925,2017,20,4,16
32903,2017-04-20 17:00:00,0,138,77,1,210,1,1,281.71,0.0,0.0,75,6,13,6457,2017,20,4,17
32904,2017-04-20 18:00:00,0,249,82,2,140,1,1,281.97,0.0,0.0,75,1,2,4832,2017,20,4,18
32905,2017-04-20 19:00:00,0,225,72,1,169,5,5,281.68,0.0,0.0,90,1,19,3755,2017,20,4,19
32906,2017-04-20 20:00:00,0,200,60,1,189,9,9,281.42,0.0,0.0,40,1,24,3290,2017,20,4,20
32907,2017-04-20 21:00:00,0,83,56,1,170,9,9,279.4,0.0,0.0,40,1,24,3062,2017,20,4,21
32908,2017-04-20 22:00:00,0,266,56,3,130,6,6,278.88,0.0,0.0,1,0,27,2125,2017,20,4,22
32909,2017-04-20 23:00:00,0,50,50,3,130,5,5,278.34,0.0,0.0,1,0,27,1350,2017,20,4,23
32910,2017-04-21 00:00:00,0,148,41,5,160,9,9,277.54,0.0,0.0,1,0,27,778,2017,21,4,0
32911,2017-04-21 01:00:00,0,271,34,4,140,5,5,276.66,0.0,0.0,1,5,17,444,2017,21,4,1
32912,2017-04-21 02:00:00,0,201,31,4,140,9,9,276.1,0.0,0.0,1,5,17,331,2017,21,4,2
32913,2017-04-21 03:00:00,0,246,34,3,170,4,4,275.09,0.0,0.0,1,5,17,382,2017,21,4,3
32914,2017-04-21 04:00:00,0,218,32,3,170,9,9,274.49,0.0,0.0,1,5,17,808,2017,21,4,4
32915,2017-04-21 04:00:00,0,87,34,4,150,2,2,274.49,0.0,0.0,1,3,5,808,2017,21,4,4
32916,2017-04-21 05:00:00,0,269,36,4,130,7,7,274.42,0.0,0.0,1,5,17,2638,2017,21,4,5
32917,2017-04-21 06:00:00,0,260,41,3,150,7,7,274.23,0.0,0.0,1,5,17,5570,2017,21,4,6
32918,2017-04-21 06:00:00,0,56,49,3,140,1,1,274.23,0.0,0.0,1,3,5,5570,2017,21,4,6
32919,2017-04-21 07:00:00,0,110,53,2,140,2,2,274.59,0.0,0.0,1,5,17,6703,2017,21,4,7
32920,2017-04-21 07:00:00,0,162,60,3,150,6,6,274.59,0.0,0.0,1,3,5,6703,2017,21,4,7
32921,2017-04-21 08:00:00,0,124,64,2,150,9,9,275.96,0.0,0.0,5,5,17,6237,2017,21,4,8
32922,2017-04-21 09:00:00,0,277,68,4,150,4,4,279.75,0.0,0.0,5,0,27,4993,2017,21,4,9
32923,2017-04-21 10:00:00,0,151,68,2,180,4,4,282.2,0.0,0.0,1,0,27,4729,2017,21,4,10
32924,2017-04-21 11:00:00,0,297,67,1,170,3,3,284.28,0.0,0.0,20,1,4,5240,2017,21,4,11
32925,2017-04-21 12:00:00,0,77,67,1,180,6,6,286.08,0.0,0.0,1,0,27,5329,2017,21,4,12
32926,2017-04-21 13:00:00,0,294,68,1,152,1,1,287.71,0.0,0.0,40,1,24,5127,2017,21,4,13
32927,2017-04-21 14:00:00,0,40,72,2,140,2,2,287.9,0.0,0.0,40,1,24,5424,2017,21,4,14
32928,2017-04-21 15:00:00,0,33,72,1,190,3,3,289.27,0.0,0.0,40,1,24,5993,2017,21,4,15
32929,2017-04-21 16:00:00,0,20,64,3,200,7,7,289.4,0.0,0.0,40,1,24,6493,2017,21,4,16
32930,2017-04-21 17:00:00,0,136,60,4,170,9,9,289.51,0.0,0.0,40,1,24,6058,2017,21,4,17
32931,2017-04-21 18:00:00,0,295,53,4,220,7,7,289.58,0.0,0.0,40,1,24,5049,2017,21,4,18
32932,2017-04-21 19:00:00,0,284,53,5,210,5,5,289.35,0.0,0.0,1,0,27,3959,2017,21,4,19
32933,2017-04-21 20:00:00,0,173,53,4,210,8,8,288.68,0.0,0.0,40,1,24,3507,2017,21,4,20
32934,2017-04-21 21:00:00,0,271,53,5,190,8,8,284.46,0.0,0.0,1,0,27,3549,2017,21,4,21
32935,2017-04-21 22:00:00,0,139,53,4,190,8,8,283.53,0.0,0.0,1,0,27,3058,2017,21,4,22
32936,2017-04-21 23:00:00,0,240,47,3,210,3,3,281.91,0.0,0.0,1,0,27,3193,2017,21,4,23
32937,2017-04-22 00:00:00,0,284,50,4,190,4,4,279.96,0.0,0.0,1,0,27,1638,2017,22,4,0
32938,2017-04-22 01:00:00,0,249,54,5,220,5,5,278.63,0.0,0.0,1,0,27,998,2017,22,4,1
32939,2017-04-22 02:00:00,0,49,54,4,210,7,7,277.83,0.0,0.0,1,0,27,698,2017,22,4,2
32940,2017-04-22 03:00:00,0,155,54,3,200,6,6,277.47,0.0,0.0,1,0,27,514,2017,22,4,3
32941,2017-04-22 04:00:00,0,127,54,4,220,2,2,276.47,0.0,0.0,1,0,27,500,2017,22,4,4
32942,2017-04-22 05:00:00,0,123,64,4,200,6,6,275.69,0.0,0.0,1,0,27,854,2017,22,4,5
32943,2017-04-22 06:00:00,0,29,64,3,200,3,3,275.29,0.0,0.0,1,0,27,1581,2017,22,4,6
32944,2017-04-22 07:00:00,0,238,69,3,200,8,8,275.02,0.0,0.0,1,0,27,2588,2017,22,4,7
32945,2017-04-22 08:00:00,0,10,73,2,210,8,8,277.28,0.0,0.0,1,0,27,3660,2017,22,4,8
32946,2017-04-22 09:00:00,0,288,77,2,170,7,7,282.45,0.0,0.0,1,0,27,4121,2017,22,4,9
32947,2017-04-22 10:00:00,0,29,77,2,200,6,6,286.45,0.0,0.0,5,0,27,4354,2017,22,4,10
32948,2017-04-22 11:00:00,0,269,77,2,200,8,8,289.9,0.0,0.0,1,0,27,4979,2017,22,4,11
32949,2017-04-22 12:00:00,0,252,77,4,220,3,3,289.94,0.0,0.0,1,0,27,5891,2017,22,4,12
32950,2017-04-22 13:00:00,0,111,83,5,230,5,5,290.88,0.0,0.0,40,1,24,5422,2017,22,4,13
32951,2017-04-22 14:00:00,0,206,78,1,0,9,9,291.58,0.0,0.0,40,1,24,4904,2017,22,4,14
32952,2017-04-22 15:00:00,0,200,88,3,160,6,6,292.46,0.0,0.0,1,0,27,4732,2017,22,4,15
32953,2017-04-22 16:00:00,0,138,83,3,220,1,1,292.96,0.0,0.0,5,0,27,4436,2017,22,4,16
32954,2017-04-22 17:00:00,0,137,73,3,210,9,9,293.21,0.0,0.0,5,0,27,5024,2017,22,4,17
32955,2017-04-22 18:00:00,0,123,65,4,200,2,2,293.28,0.0,0.0,5,0,27,5581,2017,22,4,18
32956,2017-04-22 19:00:00,0,216,51,4,220,8,8,291.9,0.0,0.0,1,0,27,3813,2017,22,4,19
32957,2017-04-22 20:00:00,0,114,51,5,190,4,4,291.29,0.0,0.0,5,0,27,3389,2017,22,4,20
32958,2017-04-22 21:00:00,0,223,61,5,190,4,4,287.41,0.0,0.0,1,0,27,3209,2017,22,4,21
32959,2017-04-22 22:00:00,0,206,52,5,180,9,9,285.02,0.0,0.0,1,0,27,3055,2017,22,4,22
32960,2017-04-22 23:00:00,0,180,46,6,190,7,7,284.03,0.0,0.0,1,0,27,2163,2017,22,4,23
32961,2017-04-23 00:00:00,0,270,52,7,170,8,8,283.54,0.0,0.0,1,0,27,1378,2017,23,4,0
32962,2017-04-23 01:00:00,0,275,83,1,320,2,2,283.82,0.0,0.0,1,0,27,867,2017,23,4,1
